Source Target Review Time
2873 13654 -1 1169848800
4352 12576 1 1169848800
6465 13683 -1 1169848800
3553 13791 -1 1169848800
5736 13799 1 1169848800
6466 13826 1 1169848800
3086 13826 1 1169848800
762 13852 1 1169848800
5957 13852 1 1169848800
1443 13852 0 1169848800
1928 13854 1 1169848800
5626 13925 1 1169848800
2081 13898 1 1169848800
6058 13899 1 1169848800
3186 13926 1 1169848800
4313 13919 1 1169848800
1228 13923 1 1169848800
5957 13927 1 1169848800
3610 13928 1 1169848800
6467 13929 0 1169848800
220 13930 1 1169848800
6451 10326 1 1169848800
1439 10609 1 1169848800
128 10815 0 1169848800
4482 10888 1 1169848800
6104 11136 1 1169848800
5990 10135 1 1169848800
4289 11532 1 1169848800
3324 11675 1 1169848800
6468 11857 1 1169848800
836 11854 1 1169848800
5059 12184 -1 1169848800
1064 12241 1 1169848800
5957 12527 1 1169848800
5670 12626 1 1169848800
400 12644 1 1169848800
6469 12644 1 1169848800
6400 12835 1 1169848800
3932 13034 1 1169935200
870 13068 1 1169935200
6260 13075 1 1169935200
4743 13099 -1 1169935200
220 13145 1 1169935200
3890 13145 1 1169935200
1029 13147 1 1169935200
4835 13202 1 1169935200
6373 13496 1 1169935200
6470 13713 -1 1169935200
4835 13628 1 1169935200
4213 12576 1 1169935200
4930 13809 -1 1169935200
6271 13931 1 1169935200
4000 13932 -1 1169935200
4705 13933 1 1169935200
3593 13934 1 1169935200
2662 13858 1 1169935200
6471 13935 -1 1169935200
1218 10389 1 1169935200
4056 10609 1 1169935200
404 10519 -1 1169935200
5721 11189 1 1169935200
910 11136 1 1169935200
1443 11451 1 1169935200
4056 11532 1 1169935200
3890 11554 0 1169935200
4351 11675 1 1169935200
3802 11930 1 1169935200
6451 12073 1 1169935200
6400 12510 1 1169935200
3097 11926 1 1169935200
2283 12053 1 1169935200
3097 12725 1 1169935200
6472 12835 1 1169935200
3890 12786 1 1169935200
785 12905 1 1169935200
3081 12834 -1 1170021600
6419 13145 1 1170021600
6473 13399 0 1170021600
2430 12946 1 1170021600
4372 13936 1 1170021600
5261 13827 1 1170021600
2821 13854 1 1170021600
4313 13937 1 1170021600
6199 13938 1 1170021600
6474 13939 -1 1170021600
4151 13677 -1 1170021600
3081 10256 1 1170021600
880 10756 1 1170021600
2248 10994 1 1170021600
6475 11360 1 1170021600
1655 11675 1 1170021600
419 11980 0 1170021600
3209 12273 1 1170021600
6253 12095 1 1170021600
2824 13242 1 1170108000
6086 13489 1 1170108000
6419 13530 1 1170108000
2824 13627 1 1170108000
706 13627 1 1170108000
6476 12576 1 1170108000
6086 13708 -1 1170108000
4470 13724 1 1170108000
4706 13940 1 1170108000
5335 13941 1 1170108000
3156 13942 1 1170108000
6253 13943 1 1170108000
6419 10250 1 1170108000
2976 11675 1 1170108000
6477 11928 1 1170108000
2824 11926 1 1170108000
3892 13048 1 1170108000
6478 13202 1 1170194400
6479 13065 1 1170194400
6480 13065 1 1170194400
4171 13391 -1 1170194400
5579 13391 -1 1170194400
5360 13479 1 1170194400
4171 13493 1 1170194400
4000 13558 1 1170194400
6481 13664 1 1170194400
4585 12576 1 1170194400
5933 13681 1 1170194400
4205 13724 1 1170194400
5580 13796 1 1170194400
4205 13796 1 1170194400
5963 13944 1 1170194400
6478 13945 -1 1170194400
5580 10231 1 1170194400
5580 10239 1 1170194400
5961 10372 1 1170194400
4068 10672 0 1170194400
5235 11606 -1 1170194400
5580 12289 1 1170194400
5961 12084 1 1170194400
2821 12053 1 1170194400
4766 12527 1 1170194400
5385 12750 1 1170194400
4171 12968 1 1170194400
5222 10151 1 1170280800
2332 13202 1 1170280800
5472 13419 1 1170280800
6192 13444 1 1170280800
5561 12576 1 1170280800
3775 13724 1 1170280800
6482 13747 1 1170280800
6483 13782 1 1170280800
5472 13796 1 1170280800
6484 13915 1 1170280800
5583 13946 1 1170280800
2394 13947 1 1170280800
2332 10398 1 1170280800
587 10672 0 1170280800
2332 10994 1 1170280800
2394 10994 1 1170280800
587 11120 1 1170280800
6253 11400 1 1170280800
2982 11451 1 1170280800
6174 11903 -1 1170280800
5472 10113 1 1170280800
5579 11851 -1 1170280800
2394 11926 1 1170280800
4151 10112 1 1170280800
2394 12725 1 1170280800
5142 13068 0 1170367200
6485 13145 1 1170367200
1314 13346 1 1170367200
2332 13670 1 1170367200
6486 13396 1 1170367200
5933 13396 1 1170367200
571 13419 1 1170367200
4101 13442 1 1170367200
6289 13558 1 1170367200
6487 12576 1 1170367200
4743 13724 1 1170367200
6488 13796 1 1170367200
5957 13852 1 1170367200
2394 13926 1 1170367200
5290 13947 1 1170367200
6192 13948 1 1170367200
6489 13949 1 1170367200
1572 13950 0 1170367200
2772 13951 0 1170367200
4586 13952 1 1170367200
604 13953 0 1170367200
6490 13954 1 1170367200
6448 13955 1 1170367200
6491 13904 1 1170367200
714 10117 1 1170367200
5820 10609 1 1170367200
571 10609 1 1170367200
1314 10627 1 1170367200
4904 10988 1 1170367200
1021 11329 1 1170367200
625 11451 1 1170367200
2659 11675 1 1170367200
1314 11675 1 1170367200
6492 11675 1 1170367200
98 11675 1 1170367200
1231 11683 1 1170367200
6493 10273 0 1170367200
6494 11950 1 1170367200
5562 11950 1 1170367200
4630 10140 1 1170367200
5659 12176 1 1170367200
2332 11926 1 1170367200
6323 12720 -1 1170367200
2178 12644 1 1170367200
2607 12644 1 1170367200
6361 10695 -1 1170367200
5276 12835 1 1170367200
6495 13286 1 1170453600
6253 13065 1 1170453600
181 13364 1 1170453600
1529 13479 1 1170453600
3348 13515 0 1170453600
5384 13703 1 1170453600
6496 13638 0 1170453600
5203 12576 1 1170453600
5071 13749 1 1170453600
4563 13950 1 1170453600
5447 13956 1 1170453600
2873 13957 -1 1170453600
6497 13958 -1 1170453600
1956 13959 1 1170453600
6180 11970 -1 1170453600
2016 10292 1 1170453600
1075 10416 1 1170453600
4101 10609 1 1170453600
294 10683 1 1170453600
4113 11103 1 1170453600
6496 11136 1 1170453600
6498 11225 1 1170453600
6499 11451 1 1170453600
1443 11451 1 1170453600
6417 11463 1 1170453600
2790 11683 1 1170453600
6500 11683 1 1170453600
6070 11767 1 1170453600
745 10113 1 1170453600
3677 11982 1 1170453600
6496 11319 1 1170453600
5417 10112 1 1170453600
6501 12641 1 1170453600
4052 12879 -1 1170453600
5352 12895 1 1170453600
2081 12968 1 1170453600
5121 12968 -1 1170453600
6502 12924 1 1170453600
1934 13071 1 1170540000
6503 13075 1 1170540000
5670 11446 1 1170540000
3994 13202 1 1170540000
2974 13561 1 1170540000
1689 13762 -1 1170540000
1452 13703 1 1170540000
4635 13623 0 1170540000
5527 13766 1 1170540000
2745 13852 1 1170540000
6407 13852 0 1170540000
3934 13894 1 1170540000
1223 13960 1 1170540000
1265 13960 1 1170540000
1639 13961 0 1170540000
4635 13962 -1 1170540000
6504 13963 1 1170540000
6460 13964 1 1170540000
6505 13965 1 1170540000
3063 13966 0 1170540000
1871 13057 1 1170540000
4215 13057 1 1170540000
2254 10182 1 1170540000
6006 10543 1 1170540000
3382 10299 0 1170540000
5961 10117 1 1170540000
3934 10577 1 1170540000
1502 11344 1 1170540000
6384 11348 0 1170540000
5660 11451 1 1170540000
6506 11496 1 1170540000
6167 11675 1 1170540000
3303 11683 1 1170540000
1002 11695 1 1170540000
6156 12273 1 1170540000
1032 12053 0 1170540000
6507 12053 0 1170540000
4482 10112 1 1170540000
6505 12527 1 1170540000
5342 13048 1 1170540000
2075 12835 1 1170540000
1258 12786 1 1170540000
1928 12895 1 1170540000
6505 12895 1 1170540000
785 12905 1 1170540000
4835 12905 1 1170540000
5148 13141 1 1170626400
2821 12978 1 1170626400
5630 12978 1 1170626400
1734 13202 1 1170626400
5933 13396 1 1170626400
1319 13639 1 1170626400
4678 12576 1 1170626400
6508 13967 1 1170626400
1070 13796 1 1170626400
6509 13919 1 1170626400
5859 13968 1 1170626400
6282 13969 1 1170626400
1960 13970 1 1170626400
4740 13971 1 1170626400
5902 10784 1 1170626400
6180 12662 0 1170626400
4941 13078 1 1170626400
6510 13078 1 1170626400
5583 13078 1 1170626400
4553 10462 1 1170626400
5973 11136 1 1170626400
5961 11348 1 1170626400
769 11609 1 1170626400
2307 13972 -1 1170626400
6282 11987 1 1170626400
4494 10140 -1 1170626400
2165 10147 1 1170626400
2824 12273 1 1170626400
2642 12053 1 1170626400
5203 12745 1 1170626400
4645 12895 1 1170626400
1112 12905 1 1170626400
6359 12905 1 1170626400
1004 12966 1 1170712800
6511 12950 1 1170712800
6139 13346 1 1170712800
3503 13551 1 1170712800
5316 13639 1 1170712800
1004 13637 1 1170712800
6512 12576 1 1170712800
6511 13708 -1 1170712800
6253 13833 1 1170712800
674 13964 1 1170712800
6058 13971 1 1170712800
3436 13973 1 1170712800
6513 13974 1 1170712800
6514 13901 0 1170712800
1316 13975 -1 1170712800
3156 13976 -1 1170712800
6515 13977 1 1170712800
6516 13978 1 1170712800
6517 13979 1 1170712800
4558 10223 1 1170712800
989 10832 0 1170712800
6518 10994 1 1170712800
3234 11141 -1 1170712800
907 11167 1 1170712800
3097 11434 1 1170712800
376 11854 1 1170712800
957 12176 1 1170712800
3934 12053 1 1170712800
5963 12212 1 1170712800
3994 12905 1 1170712800
3436 12905 1 1170712800
4941 10107 1 1170799200
6104 13008 0 1170799200
2976 13145 1 1170799200
5225 11446 1 1170799200
1411 12576 1 1170799200
1835 13852 1 1170799200
2970 13895 1 1170799200
4930 13926 1 1170799200
2565 13954 1 1170799200
5720 13956 1 1170799200
1361 13978 1 1170799200
6519 13980 -1 1170799200
5902 10453 1 1170799200
6520 10216 1 1170799200
2318 10223 1 1170799200
5820 10124 0 1170799200
1125 13078 1 1170799200
6521 10737 1 1170799200
495 10756 1 1170799200
4244 10835 1 1170799200
6505 10994 1 1170799200
1231 10118 1 1170799200
1300 11189 1 1170799200
1284 11189 0 1170799200
3865 11196 1 1170799200
6334 11348 -1 1170799200
4191 11451 1 1170799200
625 11451 1 1170799200
5961 11463 0 1170799200
6522 11675 1 1170799200
6523 11675 1 1170799200
3201 11928 1 1170799200
4361 11930 1 1170799200
4183 10147 0 1170799200
6524 13052 1 1170799200
5159 12581 1 1170799200
6334 12651 1 1170799200
1722 11719 1 1170799200
5626 12835 1 1170799200
6525 12924 1 1170799200
4582 12951 1 1170885600
3669 12966 1 1170885600
1859 13198 1 1170885600
5311 12737 1 1170885600
5467 12737 1 1170885600
311 13544 1 1170885600
311 13628 1 1170885600
6456 12576 1 1170885600
5261 13826 1 1170885600
5957 13852 1 1170885600
6384 13883 1 1170885600
617 13885 1 1170885600
4642 13894 1 1170885600
4101 13907 1 1170885600
4167 13907 0 1170885600
6526 13959 1 1170885600
6527 13901 0 1170885600
6528 13981 1 1170885600
1084 13982 0 1170885600
6451 12027 0 1170885600
1881 13983 1 1170885600
4324 13984 -1 1170885600
6200 13985 1 1170885600
4635 13986 1 1170885600
5943 13838 1 1170885600
6517 10351 0 1170885600
2986 10683 1 1170885600
6451 10519 0 1170885600
1859 10730 1 1170885600
5933 10988 1 1170885600
1859 11323 1 1170885600
4257 11136 0 1170885600
617 11099 1 1170885600
4616 11606 -1 1170885600
5242 11615 1 1170885600
40 11675 1 1170885600
6451 11682 -1 1170885600
6192 12273 1 1170885600
3237 11719 1 1170885600
6392 12602 1 1170885600
1859 12807 1 1170885600
3578 12852 1 1170885600
5203 12895 1 1170885600
677 12948 1 1170972000
6529 12951 1 1170972000
5447 12951 1 1170972000
5882 10816 1 1170972000
3105 13202 1 1170972000
3609 13202 1 1170972000
6530 13247 1 1170972000
6531 13320 1 1170972000
5360 13479 1 1170972000
59 13567 1 1170972000
6329 12576 1 1170972000
2873 13802 1 1170972000
6532 13809 1 1170972000
5071 13987 1 1170972000
5126 13988 -1 1170972000
1504 13989 1 1170972000
2873 13990 0 1170972000
6533 13783 1 1170972000
2816 13979 1 1170972000
6451 10333 -1 1170972000
6534 10108 1 1170972000
6030 10567 1 1170972000
4073 10609 1 1170972000
4031 10685 1 1170972000
6535 10264 1 1170972000
3322 11323 1 1170972000
6536 11196 1 1170972000
6104 10679 1 1170972000
6055 11636 0 1170972000
3677 11675 1 1170972000
870 11930 1 1170972000
4283 10113 1 1170972000
3847 13052 1 1170972000
5784 13052 1 1170972000
3633 10112 1 1170972000
5641 12477 1 1170972000
2567 12651 1 1170972000
6537 13026 1 1171058400
2320 13068 1 1171058400
3588 13068 1 1171058400
5384 13099 -1 1171058400
5023 13202 -1 1171058400
3110 13202 1 1171058400
617 13532 0 1171058400
6049 13532 1 1171058400
6538 13551 1 1171058400
661 13641 1 1171058400
5961 13685 1 1171058400
1218 13724 1 1171058400
5933 13777 1 1171058400
1361 13826 1 1171058400
5660 13852 1 1171058400
3675 13852 -1 1171058400
6539 13852 1 1171058400
6467 13868 1 1171058400
4941 13907 1 1171058400
1361 13941 1 1171058400
1084 13965 1 1171058400
3997 13978 1 1171058400
5527 13991 1 1171058400
4812 13991 1 1171058400
2394 13992 1 1171058400
542 13993 1 1171058400
1361 13994 1 1171058400
6442 13995 0 1171058400
5820 13996 0 1171058400
2873 13997 1 1171058400
6406 13998 1 1171058400
1713 10117 1 1171058400
136 10730 1 1171058400
6023 11141 1 1171058400
5961 10577 -1 1171058400
4729 10679 1 1171058400
6278 11451 1 1171058400
1379 11675 1 1171058400
5527 11838 0 1171058400
5527 11838 1 1171058400
6540 11854 1 1171058400
3588 11930 1 1171058400
6278 12273 1 1171058400
4101 13052 1 1171058400
6541 12602 0 1171058400
6542 12807 1 1171058400
100 12895 1 1171058400
6543 13041 1 1171144800
6544 13145 1 1171144800
6545 13407 0 1171144800
6095 13546 1 1171144800
6412 13762 -1 1171144800
4585 12576 1 1171144800
527 13685 1 1171144800
4995 13724 1 1171144800
1735 13724 -1 1171144800
6189 13852 1 1171144800
4453 13868 1 1171144800
5783 13898 1 1171144800
5721 13919 1 1171144800
5721 13937 1 1171144800
6199 13938 1 1171144800
6374 13951 1 1171144800
2434 13971 1 1171144800
6546 13976 -1 1171144800
6547 13999 0 1171144800
6548 14000 1 1171144800
1323 14001 1 1171144800
5895 14002 -1 1171144800
5222 14003 1 1171144800
6549 10210 -1 1171144800
1320 13760 1 1171144800
6543 10124 0 1171144800
4167 13078 1 1171144800
5895 10262 0 1171144800
2745 10416 1 1171144800
5721 10685 1 1171144800
1729 10683 1 1171144800
5875 10683 1 1171144800
1502 10834 1 1171144800
3807 11136 1 1171144800
6550 11675 1 1171144800
228 11675 1 1171144800
167 11980 -1 1171144800
6504 12466 1 1171144800
6551 12527 1 1171144800
1115 12641 1 1171144800
6550 12641 -1 1171144800
6069 12895 1 1171144800
6552 12895 0 1171144800
52 12905 1 1171144800
2838 13041 -1 1171231200
4155 12978 1 1171231200
6291 13266 1 1171231200
5384 13530 1 1171231200
6553 13576 1 1171231200
6553 12576 1 1171231200
4109 12576 1 1171231200
6554 13941 1 1171231200
5496 13949 1 1171231200
6376 13970 1 1171231200
128 10453 -1 1171231200
6018 14004 1 1171231200
5878 12662 1 1171231200
6555 10683 -1 1171231200
2067 11163 1 1171231200
6556 11675 1 1171231200
5223 11729 1 1171231200
2819 11901 1 1171231200
3218 11964 1 1171231200
6557 10112 1 1171231200
5800 12651 1 1171231200
6543 13041 1 1171317600
5809 13145 1 1171317600
5270 13202 1 1171317600
5784 13290 1 1171317600
1125 12946 1 1171317600
6476 12576 1 1171317600
1815 13656 -1 1171317600
5710 13747 1 1171317600
6558 13884 1 1171317600
2176 13852 1 1171317600
6559 13878 1 1171317600
2592 13883 1 1171317600
6560 13912 1 1171317600
3443 13971 1 1171317600
4191 10462 1 1171317600
2592 10535 1 1171317600
1815 10570 1 1171317600
4537 10888 1 1171317600
5472 11463 1 1171317600
6411 11472 1 1171317600
1815 10137 1 1171317600
1089 11683 1 1171317600
5179 10743 1 1171317600
5687 12895 1 1171317600
6359 12905 1 1171317600
1314 12951 1 1171404000
3882 13008 -1 1171404000
6561 13041 1 1171404000
3097 13202 1 1171404000
6269 12946 1 1171404000
6562 13479 1 1171404000
5540 13539 1 1171404000
4585 12576 1 1171404000
5352 12576 1 1171404000
5933 13681 1 1171404000
5783 13802 -1 1171404000
2670 13921 1 1171404000
1334 13928 0 1171404000
6415 13949 -1 1171404000
6563 14005 1 1171404000
5071 14006 1 1171404000
4558 14007 1 1171404000
2864 14008 1 1171404000
229 14009 1 1171404000
4272 14010 1 1171404000
3540 14010 1 1171404000
1251 14011 1 1171404000
6562 14012 1 1171404000
1361 14013 1 1171404000
2864 14014 1 1171404000
6491 13904 1 1171404000
6564 13783 1 1171404000
5138 12662 1 1171404000
5308 10439 1 1171404000
4527 10462 1 1171404000
6145 10683 1 1171404000
6527 10683 1 1171404000
6565 10683 1 1171404000
625 11451 1 1171404000
1204 11185 1 1171404000
6566 11675 1 1171404000
6527 11682 1 1171404000
1231 11695 1 1171404000
6567 11808 -1 1171404000
4443 10743 -1 1171404000
2283 11882 1 1171404000
3775 12241 1 1171404000
6192 12273 1 1171404000
5142 12335 1 1171404000
6568 12581 1 1171404000
3867 12745 1 1171404000
5114 12771 1 1171404000
6472 12835 1 1171404000
5774 12807 1 1171404000
4527 12895 1 1171404000
2034 12895 1 1171404000
6569 12905 1 1171404000
6570 12951 0 1171490400
1105 13091 1 1171490400
495 13145 1 1171490400
328 13202 -1 1171490400
5889 12537 1 1171490400
1323 13266 -1 1171490400
2318 13336 0 1171490400
1389 13346 1 1171490400
6571 10177 1 1171490400
6570 12576 1 1171490400
6572 12576 1 1171490400
2873 13868 1 1171490400
1436 13880 1 1171490400
1070 13940 -1 1171490400
5126 13965 -1 1171490400
6573 13978 1 1171490400
3348 14010 1 1171490400
6574 14015 1 1171490400
6575 14016 1 1171490400
5961 14017 1 1171490400
6576 14018 -1 1171490400
5235 10124 0 1171490400
244 10182 0 1171490400
6524 10250 1 1171490400
6577 10567 1 1171490400
6565 10683 1 1171490400
2814 10712 1 1171490400
6527 10519 0 1171490400
1703 10728 1 1171490400
6571 10730 1 1171490400
833 11136 0 1171490400
4919 11166 1 1171490400
5238 11344 1 1171490400
1586 11451 1 1171490400
1960 11535 -1 1171490400
3096 11683 1 1171490400
6135 11767 1 1171490400
3156 11987 1 1171490400
205 12176 1 1171490400
5579 12273 1 1171490400
5579 12273 1 1171490400
6019 12807 1 1171490400
495 12905 1 1171490400
589 10107 1 1171576800
4934 12951 1 1171576800
6578 13202 1 1171576800
2698 13346 1 1171576800
624 13370 1 1171576800
617 10177 1 1171576800
6579 13396 1 1171576800
1604 12946 1 1171576800
6069 13496 1 1171576800
5852 13496 1 1171576800
4975 13641 1 1171576800
2698 12576 1 1171576800
187 13685 1 1171576800
6190 13693 1 1171576800
1957 13724 1 1171576800
1323 14019 1 1171576800
891 13868 1 1171576800
4902 13895 0 1171576800
1809 13978 1 1171576800
4372 13997 1 1171576800
5026 14004 1 1171576800
6371 14020 1 1171576800
6192 14021 1 1171576800
6451 14022 1 1171576800
5222 14023 1 1171576800
783 14024 1 1171576800
1064 14025 1 1171576800
6527 10933 1 1171576800
4700 11532 1 1171576800
3977 11609 1 1171576800
2261 11675 1 1171576800
1077 11882 1 1171576800
3758 11921 0 1171576800
3616 11944 1 1171576800
5783 11433 1 1171576800
617 12176 1 1171576800
6451 12180 1 1171576800
6580 12335 1 1171576800
5516 12641 1 1171576800
6581 12653 1 1171576800
4708 12771 -1 1171576800
2574 12807 1 1171576800
5687 12895 1 1171576800
1112 12905 1 1171576800
6582 10107 0 1171663200
2409 12951 1 1171663200
2597 13071 1 1171663200
3318 13349 -1 1171663200
2055 13373 1 1171663200
3994 13377 1 1171663200
6583 13493 1 1171663200
6305 13568 0 1171663200
6584 13703 1 1171663200
4123 13664 1 1171663200
1251 13027 1 1171663200
6585 13724 1 1171663200
1516 13791 1 1171663200
503 13851 1 1171663200
5680 13894 1 1171663200
6268 13895 1 1171663200
6583 12027 1 1171663200
1443 14009 1 1171663200
5853 14010 1 1171663200
2415 14023 1 1171663200
1179 14026 1 1171663200
5543 14027 0 1171663200
4551 14028 1 1171663200
4012 14029 1 1171663200
6406 14030 1 1171663200
1251 14031 1 1171663200
6586 14032 -1 1171663200
3320 14033 1 1171663200
5680 14034 1 1171663200
6583 10239 -1 1171663200
856 10256 1 1171663200
5072 10685 1 1171663200
5855 10988 1 1171663200
6579 10988 1 1171663200
1218 11117 1 1171663200
2773 11189 1 1171663200
2137 11136 1 1171663200
6587 11344 1 1171663200
858 11544 1 1171663200
6588 11838 1 1171663200
1659 11950 1 1171663200
4155 12176 1 1171663200
2356 12581 1 1171663200
368 12644 1 1171663200
3313 12951 1 1171749600
1228 12978 1 1171749600
6027 12978 1 1171749600
6496 13362 0 1171749600
3415 10177 1 1171749600
3633 12946 1 1171749600
2816 13419 1 1171749600
6242 13423 1 1171749600
4101 13442 1 1171749600
2816 13470 1 1171749600
6589 13530 1 1171749600
5384 13530 1 1171749600
4498 13558 1 1171749600
4498 13703 0 1171749600
2352 13801 1 1171749600
3144 13641 0 1171749600
6027 13641 1 1171749600
6329 12576 1 1171749600
604 13739 -1 1171749600
2320 13777 1 1171749600
1060 13823 1 1171749600
3415 13885 1 1171749600
4941 13907 1 1171749600
6590 13928 0 1171749600
3454 13957 -1 1171749600
4272 14024 1 1171749600
3400 14035 1 1171749600
1123 14036 1 1171749600
1223 14037 0 1171749600
4418 14038 0 1171749600
6039 14039 1 1171749600
4418 14040 0 1171749600
229 14041 1 1171749600
4992 14042 1 1171749600
6591 14043 1 1171749600
6371 14044 1 1171749600
6573 14045 1 1171749600
5541 14046 1 1171749600
6533 13783 1 1171749600
1877 11251 1 1171749600
4155 11568 1 1171749600
4997 10239 -1 1171749600
564 10117 1 1171749600
228 10228 1 1171749600
5820 10609 1 1171749600
571 10609 1 1171749600
1123 10614 1 1171749600
564 11109 1 1171749600
495 11128 1 1171749600
1357 11128 1 1171749600
4729 11357 1 1171749600
1443 11451 1 1171749600
231 11675 1 1171749600
1231 11695 1 1171749600
2283 11695 1 1171749600
5514 11930 1 1171749600
1084 10322 0 1171749600
4995 12273 1 1171749600
6592 12720 1 1171749600
6593 12720 1 1171749600
1123 12711 1 1171749600
1723 12827 1 1171749600
5963 11491 1 1171749600
6594 12212 1 1171749600
5196 12837 1 1171749600
6192 12905 1 1171749600
5190 12966 1 1171836000
6543 13041 1 1171836000
1359 13075 1 1171836000
1010 13232 1 1171836000
3006 13328 1 1171836000
3006 13328 1 1171836000
6595 13362 1 1171836000
6596 13420 1 1171836000
3977 13470 0 1171836000
4374 13801 1 1171836000
1617 13641 0 1171836000
5561 12576 1 1171836000
4374 13823 1 1171836000
6597 13854 1 1171836000
4951 13894 1 1171836000
6598 13908 -1 1171836000
6599 14010 1 1171836000
3977 14025 1 1171836000
3890 14047 1 1171836000
6224 14048 1 1171836000
6600 14049 1 1171836000
1316 14050 -1 1171836000
536 14051 1 1171836000
6174 12664 -1 1171836000
2336 10351 1 1171836000
3890 10351 1 1171836000
3890 10462 1 1171836000
6601 10609 1 1171836000
3848 11327 1 1171836000
5122 10530 1 1171836000
4911 11136 1 1171836000
6602 11675 1 1171836000
6601 11767 1 1171836000
6603 11767 0 1171836000
6604 11776 1 1171836000
5961 11702 -1 1171836000
5527 11838 1 1171836000
6600 12273 1 1171836000
3842 12550 1 1171836000
3482 12905 1 1171836000
6485 13145 1 1171922400
2801 13202 1 1171922400
1145 13202 1 1171922400
2824 13242 1 1171922400
6144 13336 1 1171922400
6605 13442 1 1171922400
135 13496 1 1171922400
6606 13873 1 1171922400
5818 13919 0 1171922400
1223 14042 1 1171922400
6607 14049 1 1171922400
3033 14052 0 1171922400
555 14053 1 1171922400
5961 10601 -1 1171922400
5818 11189 1 1171922400
2477 11675 1 1171922400
6608 11901 -1 1171922400
6609 12176 1 1171922400
5384 12407 1 1171922400
1112 12905 1 1171922400
6529 12951 1 1172008800
2983 13202 1 1172008800
420 13232 1 1172008800
4012 13328 1 1172008800
3006 13328 1 1172008800
3663 13346 1 1172008800
6610 13373 1 1172008800
104 10177 1 1172008800
6023 12946 1 1172008800
6181 12946 1 1172008800
3303 13444 1 1172008800
6467 13493 1 1172008800
2283 13558 1 1172008800
6485 12576 1 1172008800
4585 12576 1 1172008800
5933 13681 1 1172008800
2983 13724 1 1172008800
510 13902 1 1172008800
322 13915 0 1172008800
1167 13919 1 1172008800
1060 13960 1 1172008800
6368 14024 -1 1172008800
1105 14054 1 1172008800
3348 14035 1 1172008800
1301 14055 1 1172008800
6611 14056 1 1172008800
3354 14057 1 1172008800
797 14058 1 1172008800
4877 14059 -1 1172008800
2701 14060 1 1172008800
3736 14061 1 1172008800
1572 14062 1 1172008800
1247 11568 1 1172008800
6612 10164 1 1172008800
555 10478 1 1172008800
6613 10609 0 1172008800
6541 10313 1 1172008800
4515 10118 1 1172008800
4642 11675 1 1172008800
6300 11675 1 1172008800
2772 11675 1 1172008800
5606 11675 0 1172008800
1699 11682 1 1172008800
5114 11725 1 1172008800
2934 11767 -1 1172008800
6414 11767 0 1172008800
6614 11702 1 1172008800
376 11854 1 1172008800
745 10113 1 1172008800
5846 10130 1 1172008800
6451 12289 1 1172008800
4941 12158 1 1172008800
6156 12273 1 1172008800
1642 11046 1 1172008800
6334 12211 -1 1172008800
2983 10112 1 1172008800
3253 12669 1 1172008800
2824 12895 1 1172008800
244 13442 1 1172095200
6500 13444 1 1172095200
476 13608 1 1172095200
6615 13459 1 1172095200
6616 13184 -1 1172095200
6190 13693 1 1172095200
6200 13985 1 1172095200
4195 14025 1 1172095200
6200 14039 0 1172095200
244 14049 1 1172095200
229 14055 1 1172095200
2283 14060 1 1172095200
1316 14063 1 1172095200
4515 14064 1 1172095200
3633 14065 1 1172095200
6451 14066 1 1172095200
6617 14067 1 1172095200
3170 13768 0 1172095200
6618 14068 1 1172095200
1323 11568 1 1172095200
6619 10239 1 1172095200
2873 10241 -1 1172095200
1443 10462 1 1172095200
6160 10499 1 1172095200
2660 10535 1 1172095200
555 10651 1 1172095200
2248 10756 1 1172095200
5565 11472 1 1172095200
1790 11541 1 1172095200
5856 11637 1 1172095200
1089 11671 1 1172095200
4645 11675 1 1172095200
3844 11964 1 1172095200
6620 12103 1 1172095200
2116 12158 -1 1172095200
2116 12158 -1 1172095200
4747 12725 1 1172095200
4747 12725 1 1172095200
1232 12760 1 1172095200
2857 12895 1 1172095200
5352 12895 1 1172095200
880 12951 1 1172181600
6266 13008 1 1172181600
4596 13091 1 1172181600
1529 13336 -1 1172181600
6399 13456 0 1172181600
2807 13526 1 1172181600
617 13530 1 1172181600
6120 13588 1 1172181600
4635 13613 1 1172181600
6621 13638 1 1172181600
6621 13638 1 1172181600
1029 13644 1 1172181600
6622 12576 1 1172181600
22 12576 0 1172181600
2947 13685 1 1172181600
6623 13771 1 1172181600
4205 13785 1 1172181600
5982 13908 0 1172181600
6624 13981 1 1172181600
4871 13997 -1 1172181600
6625 14009 1 1172181600
6536 14015 1 1172181600
6626 14035 1 1172181600
3251 14060 1 1172181600
6627 14069 1 1172181600
1639 14070 1 1172181600
4558 10231 1 1172181600
235 11568 1 1172181600
5398 10543 0 1172181600
6628 12687 1 1172181600
4635 10385 1 1172181600
3890 10292 0 1172181600
2016 10292 1 1172181600
5897 10294 1 1172181600
6629 10233 1 1172181600
1585 10117 1 1172181600
4944 10398 1 1172181600
3643 10570 1 1172181600
5961 10627 0 1172181600
5158 10683 1 1172181600
1231 10118 1 1172181600
3247 10118 1 1172181600
968 11128 1 1172181600
4944 11189 1 1172181600
5059 11136 1 1172181600
4596 11167 1 1172181600
3829 11532 1 1172181600
5364 11675 1 1172181600
6630 11691 1 1172181600
167 11767 1 1172181600
3802 11930 1 1172181600
3802 11930 1 1172181600
3522 12241 1 1172181600
